review,star,pos_neg
강의 끝나고 경경 학식 가면 교수님 뵐 수 있음마치 고릴라한테 코딩을 가르치는 것처럼... 차근차근 하나하나 A to Z 피드백까지 친절하고 나긋나긋하게 가르쳐주십니다 학점은 아직 안나왔지만 강의는 좋아요,5,pos
교수님께서 강의시간에 말씀해주신 내용 안에서 모두 시험 내용이 나옵니다!,4,pos
"중간 기말 모두 프로젝트 제안서, 최종발표로 진행하여 큰 부담이 없습니다.",3,mid
교수님 진짜 너무 친절하시고 잘 알려주세요!!,5,pos
"조교님이 진행하시는데 너그러우심. 초반에는 보고서를 작성할 줄 모르는 학생이 많은 것을 아시기에 계속 알려주시고, 나중에 알려준 것을 안했을 때부턴 감점이 들어감.",5,pos
돔황챠~ 출결 깐깐하고 발표점수 공정성이 타당한지 모르겠음. 출결 실수 한 번에 많은 걸 잃기에 강의에 대한 열정이 식을 수 있음.,2,neg
교수님 말씀이 좀 비문이 많고 헷갈릴 때가 있는데 이거 빼고는 다 좋으세요. 음악 많이 들어서 힐링도 되고 수업에 열정이 넘치셔서 즐겁게 듣고 있습니다.,5,pos
"영화, 미디어 쪽에 관심있으신 분들은 흥미있게 들을 수 있는 수업 같습니다. 그리고 일본의 문화와 사회에 대해 심도있게 다뤄서 좀 어려울 수는 있지만 관심만 있다면 얻어갈게 많은 수업인거 같습니다.",5,pos
시험볼 때도 학생들 신경 많이 써주셔서 좋았어요. 열심히만 참여한다면 얻어가는게 많은 수업인 것 같습니다,5,pos
회계 자체가 어려워서 저는 좀 힘들긴했으나 교수님 좋으세요. 실수업시간이 긴 것만 감안하시면 될거 같습니다,5,pos
그저 천사 갓승우 문콘융전하면 꼭 들어야 함 수업은 교수님이 책 베이스로 ppt 만들어서 진행하고 영화나 애니를 시청하고 이를 실제 책 이론과 같이 접목시키는 식으로 진행하는데 이해도 잘 되고 재밌음 학생들 편의도 많이 봐주시고 친절하시고 너무 좋음 비대면일 땐 그냥 ppt만 올려주셔서 당황스럽기도 하지만 그 나름대로 재미도 있음 근데 대면 때 진짜 진가를 발휘하는 교수님 꼭 들으세여,5,pos
중간고사는 글짓기로 대체했구요 기말은 범위가 좀 많은듯해요 교수님은 친절하세요~~ 무난한교양😄,5,pos
매번 실시간 줌수업이고 자료 열심히 준비하시는 것 같은데 강의력에 킹받아요..외국에 살다오신 것 같은 느낌이랄까..,1,neg
"비대면이여서 그렇겠지만 진짜 심각하게 꿀강의였습니다 ㅎㅎ 수업도 다 녹강에 팀플도 없고, 마지막에 활동보고서만 제출하면 되고 진짜 무난하게 패스 받아갈 수 있는 과목같아요~!",5,pos
처음에 질문을 많이 하셔서 좀 부담스러웠는데 이제 익숙해지니까 제 의견이나 대답 말하는게 쉬워진것같아요. 진짜 얻어가는게 많은 수업인것같아요 영어학개론 들으시면 김선회교수님 수업 꼭 들으세요,5,pos
상당히 함들었던 수업이었다… 영어를 듣는것도ㅠ문제지만 참여도를 어떤 의미로 메기시는지 모르겠고,3,mid
"교직 아니었으면 안 들었다.. 수업에 있어서나 평가에 있어서나 권위주의 그 자체. 직속 지도교수 대학원생도 아니고 그냥 수업듣는 학부생인데 왜 반말하는지 이해 안됨. 시험문제도 그렇게 낼거면 문제 수도 좀 늘리고 표현 좀 똑바로 쓰지, 모두 고르라면서 답 한 개인데 무조건 2개 이상 고른 수강생들 때문에 정상적으로 푼 사람들만 손해 봤다. 차라리 경험은 좀 부족해도 갓 석박사 졸업하고 성실히 수업에 열정있는 젊은 교수님이 더 나을 듯",1,neg
과제와 시험이 지나치게 많습니다. 이 점 유의하시고 수강신청하세요,3,mid
수업이 보통 피피티 읽고 끝이 납니다. Ppt 분량은 방대하지만 숲을 보며 큰 뼈대를 알고나가면 이해할 순 있습니다. 다만 ppt양이 너무 많아서 시험 준비하는데엔 조금 벅찰 수도 있어요 ;),4,pos
매번 줌으로 토의하는게 귀찮지만 재밌게 들었습니다,5,pos
"노베 관점에서 씀1.강의 속도 매우 빠름필기 속도가 교수님 설명하는 속도를 못 따라감. 이번 학기는 비대면이라 강의 돌려보면서 놓친 부분을 필기할 수 있지만 이걸 대면 때 들은 분들 정말 대단하심.2.문법 설명이 두서없음최대한 반복해서 문법을 익히게 하려는 의도이실 수는 있을 거 같은데 계속 뒤쪽 단원에서 문법 설명을 끌어오시고, 해당 과에서 배우지 않은 문법 사항이 본문에 나오는 방식이 너무 어지러움.3.시험문제에 안 배운 단어들이 많이 나오므로 추론 필요이런 문제들로 따로 교재 사서 추가적으로 공부했고, 상위권 유지 가능했음. 쉽게 생각하면 큰 코 다침. 단순히 스페인어 회화를 배우겠다는 마음가짐으로 임하는건 위험할 수 있고, 스페인어에 열정을 쏟을 사람만 듣길.",2,neg
"과제랑 퀴즈가 너무 많다. 그리고 강의자료를 비롯해서 과제, 중간/기말, 퀴즈 대부분이 영어자료라 자료 해석하는 것만해도 너무 힘들다.. 강의는 참여형 느낌이어서 집중도 잘 되고 재밌지만, 영어a가 아닌게 의문..",2,neg
스토리텔링식 회계 수업은 이해에 상당한 도움이 되었습니다. 항상 재미있게 수업해주셔서 좋았습니다.,4,pos
과제가 많지만 글쓰기에 대한 대략적인 개요 정도를 알 수 있습니다. 매 수업 끝나고 과제가 있어 조금은 버거울수도 있습니다,3,mid
조교님의 수업이 깔끔하고 매우 좋으심오히려 본수업보다 얻어가는게 많을지도.,5,pos
"리스폰스 페이퍼 분량이 너무 많고 학생들한테 요구하는 게 많으세요., 채점기준도 잘 모르겠고 ,, 교수님은 좋으신 것 같아요",3,mid
타과생인데 솔직히 괜찮습니다. 제가 워낙 강의력이 바닥을 치는 학과에서 와서 그런진 모르겠는데 수업 내용도 유익하고 설명도 꼼꼼하게 잘 해주세요. 첫 복전 전공수업이었는데 이정도가 일문과 하꼬강의력이라면 일문과 교수님 강의력 평균은 상당히 높은가보네요… 부럽습니다…. 교수님도 아주 유쾌하시고 친절하십니다. 연세가 좀 있으셔서 감안해야 하는 점이 있지만 굉장히 상냥하시고 재미있어요. 과제가 중간 이후에 좀 많긴 하지만 분량 제한이 있는 것도 아니라서 할만해요. 시험은 일본어로 봐야 하는 거라 빡세긴 한데 미리 시험 문제를 알려주시기 때문에 외워갈 수 있습니다. 저는 한자공부를 시작한지 얼마 안 돼서 처음에는 힘든 부분이 있었는데 수업 따라가다보니 자연스레 외워지는 한자도 많아서 오히려 유익했던 것 같습니다.타과생이라 중간만 해서 묻어가길 바라고 수강했는데 의외로 따라갈만 해서 즐겁게 들었어요. 호불호는 있지만 유익한 수업이라고 생각합니다.,5,pos
밥먹듯이 하는 지각몇년째 하는 강의에 몇년째 똑같은 교재인데 왜 매 강의마다 허둥대는 내용이 나오는지물리학과 교수들이 대체로 그렇지만 정말 괴팍함교수님이 별 수 없이 강의하시니 나도 별 수 없이 듣는다시험이랑 과제가 쉬워서 그나마 다행임교수님한테도 다행일듯ㅋ,1,neg
"강의가 좀 어렵긴 한데, 시험이 객관식이라 책을 많이 읽으면서 행정법 지식이 쌓이는 느낌이 들어서 좋았습니다!",4,pos
복습을 해도..예습을 해도.. 행정법 책에 있는 문장이 한글인지 모르겠고 이해가 안됨 행정법 도그마틱이랑 크로스카운터 펀치 빼고 기억나는게 없음 ㅠㅠㅠㅠ 머리 쥐어뜯고 싶음 타전공생이면 진짜 비추,3,mid
녹강으로 대부분 진행되어 정말 쉽게 수업을 들었습니당 다만 과제가 매주있어 조금 귀찮을수도 있슴다,3,mid
이게 뭐하자는건지...뭐 처음 개설된 강의인 점은 감안을 한다만 그렇다고 해도교수님의 학생들과 강의에 대한 태도가 영...,1,neg
교수님이…뭐랄까 조금 주책맞으세요 한국사라는 과목에 집중하기보다는 인생 조언이랄까 이런 것도 해주시고…근데 강의력은 모르겠음 ㅠ,4,pos
교수님 수업 갓갓. 지루하지 않고 너무 재밌음.,5,pos
이번 학기에 처음으로 토론식 수업 하신다고 하길래 드랍하려고 했으나 한 번 해봤습니다. 나쁘지 않고 녹강 들어야 하긴 해서 좀 귀찮긴 하나 수업시간은 1시간 정도여서 괜찮습니다. 조가 잘 걸려야 하는데 저는..ㅠ,4,pos
조모임 없는게 행복하지만 수업 내용이 어렵기도 하고 강의가 조금 지루할때도 있어서 힘들지만 그래도 들을만한 수업입니다,4,pos
가장 강의력이 좋은 교수님인 것 같고 출결은 호명하여 체크하십니다,4,pos
과제가 많다. 매주 있는 과제 말고도 빡센 과제들이 있어서 결코 편한 수업은 아니지만 배우는 게 정말 많은 수업. 이후 다른 공부를 할 때도 많은 도움이 된다. 교수님은 카리스마 있고 까칠하면서도 귀여우시다.,5,pos
수업 듣다가 짜증나서 씀 영어발음 어쩔..ㅋㅋㅋ,2,neg
수기 레포트만 좀 힘들었지배운데 개인적으로 재밌었어요,3,mid
걍 듣지마라 제발 남는거 없고 교수 비위맞추느라 힘들다 시험 없는게 유일한 장점인데 수강한거 가장 후회되는 강의임 이 교수는 앞으로 무조건 거를듯,1,neg
과제 너무 어렵습니다... 동영상 강의라 반복해서 들을수있는건 좋아요,3,mid
빡센것도 빡센거지만 감정 상할 일이 많다이게 하필이면 1학년 1학기 과목의 교수대학에 대한 첫인상을 망치고 싶지 않다면 제발 드랍하자다른 교수의 똑같은 강의가 있다 그거 듣자제발제발,3,mid
교양인데 전공보다 할 게 더 많은 것 같음.매주 두 문제지만 퀴즈가 있고 과제도 두 번이나 있음.그치만 강의력은 좋으심시험보고 끝내는 걸 좋아하는 편이라면 추천해드리지 않음.,4,pos
교수님 사례많이 들려주시고 이해도 잘됨. 무역에 관심있으면 재밌임. 책보고 공부하면 될듯.온라인 강의로 수강함. 카메라 조교가 엉망임. 필기할때도 카메라 돌려대서 글자가 안그래도 작은데 계속 깨짐. 정신사나움.,2,neg
과제가 좀 힘들지만 실력이 느는게 확 보여서 괜찮음,4,pos
"처음엔 교수님이 딱딱하신가 싶었지만 정말 학생들 생각 많이 해주시고 질문해도 친절하게 답변해주십니다 강의도 양질이고, 영어 강의지만 한국어랑 섞어서 수업하시기 때문에 따라가는데 전혀 벅차지 않아요",5,pos
매주 과제가 있지만 쉽게 할 수 있음. 다문화에 대한 좀더 깊은 내용을 배울 수 있다는 장점이 있다.,5,pos
수업 나름 관심가지고 들으면 흥미로운 내용이 많음. 교수님께서 친절하고 정말 열심히 가르쳐주심. 시험범위도 찝어주셔서 그거 빡세게 외우면 됨.,5,pos
친절하게 잘 가르쳐주시고 모르면 1대1로 붙어서도 설명해주심. 다만 진행이 너무 빠르시다는 부분이 단점... 그렇지만 교수님 좋음.,5,pos
너무 많이 부르시는게 힘들지만 그것을 제외하고선 강의력 좋으시고 교수님도 친절하심. 문자에 답도 빠르게 해주심. 그리고 수업 집중해서 들으면 생각보다 이해 잘 됨.,5,pos
교수님 엄청 친절하시고 열심히 가르쳐 주십니다!!,5,pos
과제를 내주시는거는 이해하지만 이렇게 분량을 많이 내주시는거는 아니라고 생각함.이 수업만 있는것도 아닌데 그리고 과제 관련 요구 사항이 굉장히 많고 깐깐하심 주차과제도 따로 존재하니 과제가 인간적으로 너무 많습니다.정말 코로나라 비대면수업이라 그나마 다행이지 이걸 대면에서 듣는다면...,3,mid
워크시트만 꼼꼼히 잘 채우면 a+ 주심 교수님 천사,5,pos
"녹화강의는 처음에는 배속이 안됩니다. 그러나 1학년 때 꼭 해결하고 넘어가야 하는 문제에 대해 깊이 생각해보는 시간을 가질 수 있습니다. (나 자신에 대한 이해, 나의 꿈에 대한 이해 등) 교수님도 매우 너그러우신 편이고 과제도 그렇게 어렵지 않으니 정수정 교수님 수업 들으시는 분들은 걱정 안하셔도 될것같습니다.",4,pos
과제 정말 편하고 부담 없이 들을 수 있는 강의. 시험도 대체과제였는데 어렵지도 않았음.,5,pos
전 영화를 보는 걸 아주 좋아해서 강의가 저랑 아주 잘 맞았어요 예전에는 영화를 보고 감정 공유하기에만 이르렀고 각 배우들에 대해 관심이 없었거든요 하지만 이 강의를 듣고 과제와 시험을 치면서 영화를 좀 더 제대로 볼 수 있게 된 거 같아요,5,pos
"과제 어렵다고하기에는 너무 쉬운 과제들이였고, 교수님 목소리도 차분하시고 듣기 좋아요!",5,pos
출석은 깐깐하셔도 수업은 들을만해요. 창의성에 관한거를 많이 얘기하셔서 사람마다 수업 의견은 갈릴 것 같아요,4,pos
갓부현 교수님은 날개없는 천사시죠. 믿고 따라가시면 될 것 같네요,5,pos
과목 자체가 어렵다 보니 시험도 어려워요...전공 심화라 듣긴해야할 것 같은데 안 들을 수 있다면 듣지마세요,3,mid
엄....팀플 과제가 주마다 있어서 힘들어요. 딱히 좋은 수업은 아닌데 교수님은 되게 열정적이세요,3,mid
