review,star,pos_neg,clean_review
강의평보고 걱정 많이했는데 교수님이 갑자기 착해지신건지는 몰라도과제해설 글씨 또박또박해서 다 올려주시고 시험 답지도 다 올려주심(이렇게 해주는 교수님들이 별로 없음)수업은 천체 물리학 위주임 분광적인얘기 많이하는것보다 운동에 더 관심있으면 이 교수님 수업듣는거 나쁘지않음학점도 합리적으로 주신것같음천문수업 보다는 물리인데 주제가 천문인 느낌,4,pos,강의 평보 고 걱정 많이 하다 교수 갑자기 착하다 신건 지는 모르다 과제 해설 글씨 또박또박 하다 다 올려주다 시험 답지 다 올리다 주심 이렇게 해주다 교수 들이다 별로 없다 수업 천체 물리학 위주 임 분광 적 인 얘기 많이 하다 운동 에 더 관심 있다 교수 수업 듣다 나쁘다 않다 학점 합리 적 으로 주다 같다 천 문 수업 보다는 물리 인데 주제가 천문 인 느낌
물리 이론에 이상한 반감이 있으신듯..양자역학 같은거 라고하실때 좀 놀랐습니다천문하면 양자 몰라도 되나요…,3,mid,물리 이론 에 이상하다 반감 있다 듯 양자역학 같다 라고 하다 때 좀 놀라다 천문 면 양자 모르다 되다
"복수전공이라고 애들이 강제로 하는거라고 생각하고 대충 알려줌연계전공 애써서 듣고있는 사람은 뭐가되냐 ㅋㅋ묻는거 잘 알려주고 개인적인 피드백 잘해주는데전공자임에도 알려주는거 진짜없음디필매 1, 2 다들었지만 이수업을 들었다고 촬영기술 익힌거같지않음 ㅋㅋ 자기가 관심있는 부분만 느는 정도임걍 그렇게 수업할거면 수업을 맡질 말아라배우러 온 학생들한테 실례다",2,neg,복수 전공 이라고 애 강제 로 하다 생각 하고 대충 알다 줌 연 계 전공 애쓰다 듣다 사람 뭐 되다 ㅋㅋ 묻다 자다 알다 개인 적 인 피드백 잘 해주다 전공 자임 에도 알다 진짜 없다 디 피다 다 들다 수업 을 들다 촬영 기술 익히다 같다 않다 ㅋㅋ 자기 관심 있다 부분 만 늘다 정도 임 걍 그렇게 수업 하다 수업 을 맡다 말다 배우다 온 학생 한테 실례 다
교수님이 열정을 가지시고 수업을 해주시고강의력도 좋으십니다!과제는 시간이 지날수록 좀 많아지는 편입니다,5,pos,교수 열정 을 가다 수업 을 해주시 고 강의 력 좋다 과제 시간 지나다 좀 많아지다 편입 니 다
매주 과제가 나가는데 난이도가 높지는 않아요 그런데 기말이 80% 기말 조금이라도 못보면 큰일나요,4,pos,매주 과제 나가다 난이도 높다 않다 그런데 기 말 기 말 조금 이라도 못 보다 큰일 나 요
"진짜 교수님 최고,,, 학생들 생각도 많이 해주시고 수업도 잘해주시고 잡담도 가끔해주시는데 귀여우심 ㅎㅎ",5,pos,진짜 교수 최고 학생 생각 많이 해주시 고 수업 잘 해주다 잡담 가끔 해주다 귀 여우 심 ㅎㅎ
갓보미 교수님 학점 이렇게 주셔도 괜찮으신건가요?,5,pos,갓 보미 교수 학점 이렇게 주다 괜찮다 건가 요
과제는 앉아서 4시간 정도만 투자하면 끝나고 시험은 어렵다고 하는데 난 개인적으로 생각했던 것보다는 쉬워서 조금 아쉬웠음. 확실히 포기하지만 않으면 얻어가는게 너무 많아서 나는 좋다. 물론 가끔씩 강의 내용이 산으로 가긴하는데 크게 신경쓰이지는 않는다.,5,pos,과제 앉다 시간 정도 만 투자 하다 끝나다 시험 어렵다 하다 난 개인 적 으로 생각 하다 보다는 쉽다 조금 아쉽다 확실하다 포기 지만 않다 얻다 너무 많다 나 좋다 물론 가끔 씩 강의 내용 산 으로 가다 크게 신경 쓰이다 않다
수업은 그냥 강의 교안 읽어줌. 비대면이면 틀어놓고 굳이 수업 안들어도 될 정도라 꿀임. 어차피 수업중에 뭐가 중요한지 강조해주거나 교안에 없는 내용을 추가로 설명해주는 경우는 거의 없음. 근데 뭔가를 얻어가고 배운다는 느낌은 없음.,3,mid,수업 그냥 강의 교안 읽다 줌 비대 면 이면 틀어놓다 굳이 수업 안 들다 되다 정도 라 꿀임 어차피 수업 중 에 뭐 중요하다 강조 해주다 교안 에 없다 내용 을 추가 로 설명 해주다 경우 거의 없다 근데 뭔가 를 얻다 배우다 느낌 없다
상세하게 설명해주시고 교수님이 정말 좋으신 분인 것 같다,5,pos,상세 하다 설명 해주다 교수 정말 좋다 분 인 같다
상세하게 설명해주시고교수님이 좋으신 분인 것 같다,5,pos,상세 하다 설명 해주다 교수 좋다 분 인 같다
상세하게 알려주시고 과제가 많긴했는데 교수님이 좋으신 분인 것 같다,5,pos,상세 하다 알다 과제 많다 하다 교수 좋다 분 인 같다
"과제 ㅈㄴ 많고, 시험도 개빡셈. 그래도 열심히 해내면 실력은 확실히 보장함.수업력은 좋은 편.",4,pos,과제 ㅈㄴ 많다 시험 개빡셈 그래도 열심히 해내다 실력 확실하다 보장 함 수업 력 좋다 편
기말이 80%인데 분량이 A4 280p라 어이없음ㅋㅋ,3,mid,기 말 인데 분량 라 어이없다 ㅋㅋ
김경염 교수님 강의 별점 5점은 모두가 공감할거임,5,pos,김경 염 교수 강의 별 점 점 모두 공감 하다 임
강의 퀄리티가 상당히 떨어짐. 본인이 하는 것이 아니라 조교가 녹화해서 올리는 방식.교수 본인은 실시간 수업 정도만 진행. 당일 강의가 실시간인지 아닌지를 9시 수업인데 8시에 메일로 알려줌.과제가 진짜 많다. 다른 교수님들 강의 듣는 친구들 보면 이 교수 과제 하나가 그 쪽 한 학기 과제 정도.배우는 것도 많이 없고 얻어가는 것도 없는데 시간은 더럽게 많이 뺏는 과목.안 듣고 미루면 ㅈ될 것 같아서 걍 수강했는데 그래서 더 ㅈ됨. 그냥 무조건 다른 교수님 듣길 추천.본인이 웹프가 완전 처음인 초심자라면 절대 들으면 안됨.,1,neg,강의 퀄리티 상당하다 떨어지다 본인 하다 아니다 조교 녹화 하다 올리다 방식 교수 본인 실시간 수업 정도 만 진행 당일 강의 실시간 인지 아니다 시 수업 인데 시 에 메일 로 알다 줌 과제 진짜 많다 다른 교수 들다 강의 듣다 친구 보다 교수 과제 하나 그 쪽 하다 학기 과제 정도 배우다 많이 없다 얻다 없다 시간 더럽다 많이 뺏다 과목 안 듣다 미루다 ㅈ 되다 같다 걍 수강 하다 그래서 더 ㅈ 되다 그냥 무조건 다른 교수 듣다 추천 본인 웹프 완전 처음 인 초심자 라면 절대 들다 안되다
파이썬 . 온라인 강의가 비전공자가 배우는 내용과 똑같은 내용임.,2,neg,파이썬 온라인 강의 비 전공자 배우다 내용 과 똑같다 내용 임
중간고사 없어요 근데 성적이랑 기말은 모르겟...,3,mid,중간고사 없다 근데 성적 이랑 기 말 모르다
"팀플 피드백 받을 때 상처 받았음,, 마치 이딴걸 글이라고 써왔냐는 듯한 말투로 서론본론결론이 뭔지 모르냐, 근거가 이상하다 이딴걸 근거라고 자료를 찾아왔냐,,싹 고쳐서 발표 후에는 칭찬 받기는 했는데 교수님으로서 1학년 학생에게 비난이 너무 과하신거 같음,, 말투가 원래 거친분이라고 생각하고 필터링해서 듣는게 좋을듯 까칠하시긴해도 수업도 재밌고 칭찬도 잘 해주심",3,mid,팀 플 피드백 받다 때 상처 받다 마치 이딴 걸 글 이라고 써다 오다 듯 말투 로 서론 본론 결론 뭔 지 모르다 근거 이상하다 이딴 걸 근거 라고 자료 를 찾아오다 싹 고치다 발표 후 에는 칭찬 받다 하다 교수 으로서 학년 학생 에게 비난 너무 과 하다 같다 말투 원래 거 친분 이라고 생각 하고 필터 링 하다 듣다 좋다 까칠하다 해도 수업 재밌다 칭찬 자다 해 주심
교수님 친절하다..근데 어떻게 중간고사 과제가 A4 6장이야..,2,neg,교수 친절하다 근데 어떻다 중간고사 과제 장 이야
매주 과제만 풀면되는데 이런과목을 왜 배우는지 모르겠다,3,mid,매주 과제 만 풀 면 되다 이런 과목 을 왜 배우다 모르다
교수님은 친절하신데 문제는 배우는것에 비해 너무 심화다..시험 그냥 과제수준으로 생각했다가 너무 어렵다,3,mid,교수 친절하다 문제 배우다 비다 너무 심화 다 시험 그냥 과제 수준 으로 생각 하다 너무 어렵다
이건 학생들을 배려한 수업이 아닌 거 같은 느낌…1을 알려주고 100을 시키심많이 배우는 것도 좋은 확실히 배우는 게 중요하지만 그게 힘든 과목이에요. 혼자 공부하면 된다고 하지만 어느정도 이해가 돼야 혼자해도 커버가 되지..,2,neg,이건 학생 을 배려 수업 아니다 거 같다 느낌 을 알다 을 시키다 심 많이 배우다 좋다 확실하다 배우다 게 중요하다 그게 힘드다 과목 이에요 혼자 공부 하다 되다 하지만 어느 정도 이해 돼다 혼자 하다 커버 되다
교수님도 잘 가르치시고 과제는 살짝 문제집에서 나올법한 문제라 풀기 괜찮았음,4,pos,교수 자다 가르치다 과제 살짝 문 제 집 에서 나오다 법 문제 라 풀기 괜찮다
"c언어 1~3개월 입문한 정도면 문제 없이 풀 정도의 문제가 나옴 작년(2021)이랑 다르게 첫 인증 문제가 좀 빡세게 나왔는데 구현연습 미리 했으면 풀만함. (1차기준 지능기전 260+, 소융대 타학과 320+이면 통과 됨)미리 1~2시간정도 들여서 혼자서 공부하면 주에 4시간하는거 치고는 가성비 좋게 성적 나오고 이렇게 미리 풀어놓으면 수업공지 포함해서 30분 정도 확인 받으면 자러가도 뭐라 안함. 대신에 시험은 구현 위주니 알고리즘 뒤적거리지 말고 구현 노가다 연습을 주로 하는 걸 추천함.",5,pos,언어 개월 입문 정도 면 문제 없이 풀 정도 문제 나오다 작년 이랑 다르다 첫 인증 문제 좀 빡세 게 나오다 구현 연습 미리 하다 풀 만 함 차 기준 지능 기전 소 융 대 타 학과 이면 통과 되다 미리 시간 정도 들이다 혼자 서 공부 하다 에 시간 하다 치고는 가성 비 좋다 성적 나오다 이렇게 미리 풀다 수업 공지 포함 하다 분 정도 확인 받다 자다 뭐라다 안함 대신 에 시험 구현 위주 니 알고리즘 뒤 적 거리 지 말고 구현 노가다 연습 을 주로 하다 걸 추천 함
확실히 시험이 지엽적으로 또 굉장한 범위로 출제됩니다 교수님도 너무 좋으시고 수업도 흥미롭지만 확실히 시험과 두번있는 퀴즈가 좀 부담스러울 수 있다는 생각은 들어요 근데 또 꼼꼼히 공부하면 다른 철학이랑 연계되서 도움이 되는거 같기도,4,pos,확실하다 시험 지 엽 적 으로 또 굉장하다 범위 로 출제 되다 교수 너무 좋다 수업 흥미롭다 확실하다 시험 과 두 번 있다 퀴즈 좀 부담스럽다 있다 생각 들다 근데 또 꼼꼼하다 공부 하다 다른 철학 이랑 연 계 되다 도움 되다 같다
학생들을 배려해주는 모습이 보이고 강의력도 좋습니다.,5,pos,학생 을 배려 해주다 모습 보이 고 강의 력 좋다
학생들을 배려해주는게 보이고 잘 가르쳐주셔서 좋음,5,pos,학생 을 배려 해주다 보이 고 자다 가르치다 좋다
"교수님 강의 엄청 열정적이십니다. 유니미 과제가 조금 많고, 수시 고사도 대면으로 합니다.그래도 저는 다른 과목에서도 변태창 교수님 수업 듣고 싶습니다.",5,pos,교수 강의 엄청 열정 적 이십 니 다 유 니미 과제 조금 많다 수시 고사 대면 으로 하다 그래도 저 다른 과목 에서도 변태 창 교수 수업 듣다 싶다
인터넷 과제가 보통 매주있음. 강의 이해 하기 쉬움.,5,pos,인터넷 과제 보통 매다 강의 이해 하다 쉬움
"질문도 굉장히 잘 받아주시고 교재 이외에도 풀만한 문제들을 많이 주셔서 좋음. 그치만 개념에 대한 설명이 충분하지 못하다고 느낄때가 종종 있어서 교재를 읽고, 다른 책도 찾아보며 공부를 할 때도 있음. 그거빼곤 학생들에게 관심도 정말 많으시고 너무 좋음💜",4,pos,질문 굉장하다 자다 받다 교재 이외 에도 풀 만 문제 을 많이 주다 좋다 그치다 개념 에 대한 설명 충분하다 못 하다 느끼다 때 종종 있다 교재 를 읽다 다른 책 찾아보다 공부 를 하다 때 있다 그거 빼다 학생 에게 관심 정말 많다 너무 좋다
"학생들과 꾸준히 소통하려 하심. 영어수업이라 새내기들 입정에서는 겁날 수도 있지만 피피티만 영어로 되어 있고 용어 해설하면서 수업 진행해 주셔서 겁내지 않아도 좋음. 성적은 정말 공부한 만큼 받아갈 수 있도록 단답형, 서술형도 섞어내시는데 공부 안하고 성적 받아갈 생각은 안하는게 좋음.",5,pos,학생 과 꾸준하다 소통 하다 심 영어 수업 이라 새내기 입정 에서는 겁나다 수도 있다 피피티 만 영어 로 되어다 있다 용어 해설 하다 수업 진행 하다 주다 겁 내지 않다 좋다 성적 정말 공부 만큼 받다 갈다 있다 단 답 형 서술 형 섞다 공부 안 하고 성적 받다 갈다 생각 안 하다 좋다
영어 조금만 할 줄 알면 괜찮음 중간중간에 퀴즈같은거 내주시는데 풀만함 수업에 대한 열정이 꽤 있으심,5,pos,영어 조금 만 하다 줄 알 면 괜찮다 중간 중간 에 퀴즈 같다 내주다 풀 만 함 수업 에 대한 열정 꽤 있다 심
듣지말라면 듣지마 이 ㅅ1ㅂ성적 될 수 있는대로 낮게 주는 사람임4학년이고 뭐고 무자비함,1,neg,듣다 듣다 ㅅ ㅂ 성적 되다 있다 낮다 주다 사람 임 학년 이고 뭐 고 무자비하다
강의력은 좀 떨어지십니다 그래도 강의 듣고 책으로 강의 내용 정리하고 시험은 과제 내주시는 거 본인이 혼자 이해하고 풀 수 있으면 쉽게 풀 수 있어요,4,pos,강의 력 좀 떨어지다 그래도 강의 듣다 책 으로 강의 내용 정리 하고 시험 과제 내주다 거 본인 혼자 이해 하고 풀 있다 쉬다 풀 있다
매주 레포트가 좀 빡세긴 한데 조교에 따라 채점 기준이 다른 듯 9시 실험은 좀 빡셈,4,pos,매주 레포트 좀 빡세 기다 한데 조교 에 따르다 채점 기준 다른 듯 시 실험 좀 빡셈
과제 별로 없고 시간도 별로 안 걸림 시험도 쉬운 편,5,pos,과제 별로 없다 시간 별로 안 걸리다 시험 쉽다 편
캠도 안 키고 좋긴 한데 과제가 좀 많은 편임 조별 과제 발표할 때 교수님이 가끔 반박해주셔서 무서움,4,pos,캠 안 키 고 좋다 한데 과제 좀 많다 편임 조 별 과제 발표 하다 때 교수 가끔 반박 해주다 무서움
과제 거의 없고 퀴즈만 가끔 있는 수준 강의 내용도 들을만함,5,pos,과제 거의 없다 퀴즈 만 가끔 있다 수준 강의 내용 들다 함
