lecture,professor,review,clean_text,star
운영체제,김청원,"이 수업을 들을 때마다 컴공과 소웨를 고민하다가 소웨로 원서를 넣은 18년도의 나 자신을 줘패고 싶었다. 소웨과에 정말 좋은 교수님들 많은데 단지 이 교수 하나만으로 소웨과에 온걸 후회하고 있다는게 슬프다. 이 교수가 그냥 별거 아닌 전선 과목 하나 잡고 있으면 이런 말 하지도 않는다. 컴퓨터 싸이언스 분야에서 가장 핵심이 되는 과목들을 가르치면서 어쩜 이렇게 무책임하고 열정없을까. 교수님께 이번 학기동안 이렇게 중요한 과목 가르치면서 일말의 부담과 책임감을 느끼셨는지 물어보고 싶다. 나는 이 수업 성적 잘받았다. 그냥 매주 수업 듣고 셤 하루전에 한번 읽고 셤봤다. 지금 머리 속에 남는거 하나 없다. 옆동네 소융대 학과들 운체 B0C+ 받은 학우들 보다 공부 덜했을거고 남는거 없을거 같다. 이게 무슨 의미가 있냐..이미 자신이 운영체제에 대해 해박하여 교수한테 배울것이 없다고 생각하며, 다이아몬드 수저이기 때문에 한 학기 등록금따위는 땅바닥에 버려도 상관없는 학우들에게 이 강의를 추천한다.",이 수업 들다 때 컴공 소웨 고민 하다 소웨 원서 넣다 나 자신 주다 패 싶다 소웨과 정말 좋다 교수 님 들다 많다 단지 이 교수 하나 소웨과 걸 후회 있다 슬프다 이 교수 그냥 별거 아니다 전선 과목 하나 잡고 있다 이렇다 말 하다 않다 컴퓨터 싸이언스 분야 가장 핵심 되다 과목 들 가르치다 어쩜 무책임하다 열정 없다 교수 님 이번 학기 동안 중요하다 과목 가르치다 일말 부담 책임감 느끼다 물어보다 싶다 나 이 수업 성적 받다 그냥 수업 듣다 셤 하루 전 한번 읽다 셤봤다 지금 머리 속 남다 하나 없다 옆 동네 융 대 학과 들 운체 받다 학우 들 보다 공부 덜하다 남다 없다 같다 이 무슨 의미 있다 자신 운영체제 대해 해박 하다 교수 배우다 없다 생각 하다 다이아몬드 수저 이기 때문 하다 학기 등록금 따위 땅바닥 버리다 상관없다 학우 들 이 강의 추천 하다,5
운영체제,김청원,도대체가 강의를 들어도 뭔소린지 알수가 없습니다...중간기말퀴즈2번 있었는데 성적 하나도 안알려주고 다 비공개 박아두고 마지막에 학점만 올려주는데 답답해 뒤져버릴것같습니다. 내가 따로 공부하지 않을정도로 이미 운영체제에 대해 전반적인 지식이 있는 분들에게만 추천해드리고 싶네요.,도대체 강의 들다 소리 알다 없다 중간 말 퀴즈 번 있다 성적 하나 알다 비공개 박아 두다 마지막 학점 올려주다 답답하다 뒤지다 버리다 같다 내 공부 하다 않다 정도 운영체제 대해 전반 적 지식 있다 분 들 추천 해드리다 싶다,5
운영체제,김청원,"강의력은, 학생들의 이해도에는 전혀 관심이 없고 예습해와라 이말만 하고 수업은 말이 한국어가 맞나 싶을 정도로 문장이 호응이 안맞음. 예습해오라는거 그냥 독학하라는 소리같음.강의력보다 더 나쁘다고 생각드는건 성적을 전혀 안알려줌.중간고사, 퀴즈2번, 기말까지 성적 모두 비공개고 학점만 던져놓고 끝이라 진심 어이없음",강의 력 학생 들 이해도 전혀 관심 없다 예습 해오다 말 하다 수업 말 한국어 맞다 싶다 정도 문장 호응 맞다 예습 해오다 거 그냥 독학 하 소리 같다 강의 력 더 나쁘다 생각 들다 성적 전혀 알다 줌 중간고사 퀴즈 번 말 성적 모두 비공개 학점 던지다 끝 진심 어이없다,5
운영체제,김청원,아 제발... 왜 들음이거 들을 바에 걍 휴학하고 타과거 수강신청 성공할 때까지 존버하세요 진심임분노와 좌절 외에 아무것도 안남는 수업is에 동그라미치는 기상천외한 강의를 듣고 싶으면 들으세요 선택은 본인의 몫이니깐,제발 왜 들다 거 들다 바 휴학 과거 수강신청 성공하다 때 존버 하다 진심 임 분노 좌절 외 것 안남다 수업 동그라미 치다 기상 외한 강의 듣다 싶다 들다 선택 본인 몫 이,5
운영체제,김청원,ㅋㅋㅋ최고의 강의라고 듣게하려고하는거봐. 아무리 그래도 그건 아니지. 난 잘 모르겠다 Oops~ 대충 무슨 내용인지 지레짐작할수는 있지만 제대로 학습내용 파악하기쉽지않습니다. 대면으로 들으면 오히려 이해가 안되는 부분들을 다시 들을수가없기때문에 억빠가 너무 심하지않나 생각해봅니다. 타학과로 돔황챠~~,ㅋㅋㅋ 최고 강의 듣다 하다 보다 아니다 난 자다 모르다 대충 무슨 내용 지레짐작 하다 있다 제대로 학습 내용 파악 하다 쉬다 않다 대면 들다 오히려 이해 안되다 부분 들 다시 들다 없다 때문 억빠 심하다 않다 생각 해보다 학과 돔황챠,5
운영체제,김청원,"ㅋㅋㅋㅋ아니 최고의 강의라고요? 정말 말도 안되는 소리구요 중요한 부분은 거의 말도 안하고 넘어가는데 최고의 강의요? 이 수업으로는 운영체제 이해하는게 불가능하다고 생각합니다. 애초에 다른 교수님들은 3시간 정도에 걸쳐서 하는 강의를 꼴랑 20분짜리 3개 올려서 이해가 되나요? 애초에 배경지식이 없으면 이해를 할 수도 없다고 생각합니다. 이 수업 신청했으면 그냥 무료 대학 강의들 많으니까 그거 듣기를 권합니다. 이 수업의 장점은 단 하나 과제가 없는거. 대신 퀴즈가 있는데 이번에는 퀴즈도 교수님 사정으로 두번 봤어요 근데 퀴즈가ㅋㅋㅋㅋㅋㅋ 배운거를 서술한건데 배운게 있나요? 저는 그냥 포기하고 책 보고 공부하고 정리하고 대학 무료 강의 들었습니다 그렇게 해도 에이쁠 나왔으니까 이 교수님 수업은 그냥 참고용으로만 들으시길,,,그리고 최대한 다른 교수님 수업 들으세요 제발",ㅋㅋㅋ 아니다 최고 강의 고요 정말 말 안되다 소리 구 중요하다 부분 거의 말 안 넘어가다 최고 강의 이 수업 운영체제 이해 하다 불가능하다 생각 하다 애초 다른 교수 님 들다 정도 걸치다 하다 강의 개 올리다 이해 되다 애초 배경 지식 없다 이해 하다 수도 없다 생각 하다 이 수업 신청 하다 그냥 무료 대학 강의 들 많다 그거 듣기 권하다 이 수업 장점 단 하나 과제 없다 대신 퀴즈 있다 이번 퀴즈 교수 님 사정 번 보다 퀴즈 ㅋㅋㅋ 배우다 서술 것 배우다 있다 저 그냥 포기 책 보고 공부 정리 대학 무료 강의 들다 해도 이쁘다 나오다 이 교수 님 수업 그냥 참고 용 들다 최대한 다른 교수 님 수업 들다 제발,5
운영체제,김청원,"과목 자체가 재밌어서 그냥저냥 들을만했습니다. 문제가 전부 서술형이라, 이쪽 배경지식 많으면 아무말이라도 쓸수 있음",과목 자체 재밌다 저 들다 하다 문제 전부 서술 형 쪽 배경 지식 많다 말 쓸다 있다,5
운영체제,김청원,최고의 강의아니 뭐 강의력이 어떻고 비판하는 사람만 많은데다른 교수님들 과제내는거 하나도 안내시고오직 강조하시는건 강의 듣기전에 예습하는건데지금 교수님 강의력이 어떻고 저떻고 하는 사람들은과연 수업 듣기전에 예습을 충분히 하고 듣는건지 굉장히 궁금함.퀴즈문제 시험문제 공부 제대로 했으면 다 풀수 있습니다.하도 에타에 뻘소리들이 많아서 작성함개인적으론 대면강의가 더 좋다고 생각하는데빨리 대면강의로 교수님 수업을 더 듣고싶네요학점은 mirror인 만큼 정말 공부한만큼 나온다고 생각합니다,최고 강의 아니다 뭐 강의 력 어떻다 비판 하다 사람 많다 다른 교수 님 들다 과제 내다 하나 내다 오직 강조 하다 강의 듣다 예습 하다 지금 교수 님 강의 력 어떻다 저떻 하다 사람 들 과연 수업 듣다 예습 충분하다 하다 듣다 건지다 굉장하다 궁금하다 퀴즈 문제 시험 문제 공부 제대로 하다 풀다 있다 하다 에타 뻘 소리 들 많다 성함 개인 적 대면 강의 더 좋다 생각 하다 대면 강의 교수 님 수업 더 듣다 학점 인 만큼 정말 공부 만큼 나오다 생각 하다,5
운영체제,김청원,"퀴즈와 시험, 출석으로 성적이 나옵니다.교수의 어눌한 말투와 한심한 강의력으로 인해 강의를 이해하기가 심히 어렵습니다. 심지어 이 교수의 채점기준은 ""자신이 강의에서 말했던 것과 얼마나 비슷하게 썼느냐""이기에, 교재만 빡세게 공부하시는 방법을 쓰셨다간 ""???을 강의에서 어떻게 설명했는지를 설명하시오""같은 문제를 보시고 멘붕 오실겁니다.마지막으로 이 교수, 성적을 안 올려줍니다. 3월부터 현재까지 본 모든 테스트 성적은 하나도 안 올려주고 학사정보시스템에 학점 하나만 떡하니 올려놨습니다. 중간학점도 일괄 C+을 주고 같은 날 공지사항에 조만간 성적 올려준다고 했었지만 현재까지도 올리지 않았습니다.다시 한번 말씀드리지만 이 교수의 채점기준은 자신이 설명했던 내용을 얼마나 비슷하게 적었는지를 보기 때문에 정답이란게 없습니다. 그러므로 학생은 한학기 내내 자신이 쓴 답안이 얼마나 맞는지조차 모른다는 소립니다. 사족으로 이건 추측이지만, 학점도 후하게 주진 않습니다. 예전에는 학점을 퍼줬다는 얘기가 에타에 많았었는데, 온라인 강의 시작할 때도 교수 본인이 이젠 학점을 깐깐하게 줄 거라고 언급했었고 지금 에타 보면 실제로도 그렇게 준 것 같습니다.글이 길었습니다. 다른 강의가 여석이 없고 외국어 강의를 이해하지 못할 것 같아서 이 과목을 선택하신 거면 어쩔 수 없지만, 단순히 시간대가 마음에 든다거나 경쟁률이 낮다거나 같은 이유로 선택하신 거면 재고하세요. 어차피 이 강의 여석 널널합니다. 더 궁금하신 사항이 있으시다면 게시판에 ㄱㅊㅇ이나 ㄱㅇㅇ을 검색하시길 바랍니다.",퀴즈 시험 출석 성적 나오다 교수 어눌하다 말투 한심하다 강의 력 인하다 강의 이해 하다 심하다 어렵다 심지어 이 교수 채점 기준 자신 강의 말 하다 것 얼마나 비슷하다 써다 이기 교재 빡세 공부 하다 방법 쓸다 강의 어떻다 설명 하다 설명 하다 같다 문제 보시 멘붕 오다 겁니다 마지막 이 교수 성적 안 올려주다 현재 보다 모든 테스트 성적 하나 안 올려주다 학사정보 시스템 학점 하나 올리다 중간 학점 일괄 주다 같다 날 사항 조만간 성적 올려주다 하다 현재 리지 않다 다시 한번 말씀드리다 이 교수 채점 기준 자신 설명 하다 내용 얼마나 비슷하다 적다 보기 때문 정답 이란 없다 학생 학기 내내 자신 쓸다 답안 얼마나 맞다 모르다 소립 니 사족 것 추측 학점 후 하다 주다 않다 예전 학점 퍼줬다 얘기 에타 많다 온라인 강의 시작 하다 때 교수 본인 젠 학점 깐깐하다 줄 거 언급 하다 지금 에타 보다 실제 도 준 것 같다 글 길다 다른 강의 석 없다 외국어 강의 이해 하다 하다 것 같다 이 과목 선택 하다 거 수 없다 단순하다 시간대 마음 들다 경쟁률 낮다 같다 이유 선택 하다 거 재고 하다 어차피 이 강의 석 널널 하다 더 궁금하다 사항 있다 게시판 ㄱㅊㅇ 이나 ㄱㅇㅇ 검색 하다 바라다,5
운영체제,김청원,강의하는데 진짜 뭘 가르치시는지... 장점이라면 과제가 없다는거 그거하나뿐 공부는 알아서 해야함,강의 하다 진짜 뭘 가르치다 장점 라면 과제 없다 그거 하나 뿐 공부 알다 하다 함,5
운영체제,김청원,강의 요약chapter 3에서 chapter 2를 자세하게 공부했기 떄문에 자 넘어가도록 하겠어 쭉보도록하자구 자 이제 씁(그리고 1주뒤)자 이제 chapter 4인데 어 그 그 chapter 3에서 아주 자세히 설명했기때문에 쭉 보면서 그냥 대충 어떤 내용인지만 이해하는걸로 하겠어,강의 요약 를 자세하다 공부 하다 떄문 자 넘어가다 하다 쭉 보다 하다 자 이제 쓰다 뒤 자 이제 그 그 아주 자세하다 설명 하다 때문 쭉 보다 그냥 대충 어떻다 내용 인 이해 하다 하다,5
운영체제,김청원,"제발 그냥 다음학기 운영체제 다른 교수님거 들으세요.진짜 제발요!그리고 다신 여기 쳐다보지 마세요. 부탁입니다.1. 전날 갑자기 퀴즈 공지가 올라오는 놀라움2. 뭘 물어보는지도 모르겠는 시험3. 뭘 설명하는지도 모르겠는 수업걍 뭔지 모르겠음ㅋㅋㅋ 진짜 진짜 지이이이이이이인짜 어쩔 수 없이 들어야 한다면 구글링으로 공부해요.강의 보고 뭐 수업듣고 공부하겠다, 다 소용없습니다.",제발 그냥 다음 학기 운영체제 다른 교수 님 거 들다 진짜 제발 다시다 여기 쳐다보다 말다 부탁 이다 전날 갑자기 퀴즈 공지 올라오다 놀라다 움 뭘 물어보다 모르다 시험 뭘 설명 하다 모르다 수업 뭐 모르다 ㅋㅋㅋ 진짜 진짜 이이이 짜다 수 들다 하다 구글링 공부 하다 강의 보고 뭐 수업 듣다 공부 하다 소용없다,2
운영체제,박태순,매주 퀴즈를 봄. 교수님 열심히하심. 딕션도 아주 좋음.근데 퀴즈나 과제나 시험에서의 문장을 해석하는 부분에서 명확하게 한가지로만 해석되지 못하는 경우가 좀 있음.논리구조가 약간 빈약하다 이말임.,퀴즈 봄 교수 님 심 딕션 아주 좋다 퀴즈 과제 시험 문장 해석 하다 부분 명확하다 한가지 로만 해석 되다 하다 경우 좀 있다 논리 구조 약간 빈약하다 말임,4
운영체제,박태순,이 과목 A+ 맞을 수 있는 공부습관을 가지고 있다면 넌 과탑이야^^교수님 수업 필기 꼼꼼하게 챙겨야되고 특히 교수님이 대충 시험에 낼겁니다 하는 시그널이 있는데 그 부분 잘 정리해야됨수업도 열의 있게 잘 하시고 아래 강의평 말대로 딕션도 훌륭해서 잘 들림. 근데 매주 점검문제 퀴즈형태로 보시고 그날 배운 것도 점검 문제로 풀게 하기 때문에 정신 바짝 차리고 수업 집중하고 복습도 철저히 해야함비대면으로도 힘들었는데 이제 대면으로 들을 생각하니까 눈앞이 ㅈㄴ깜깜하다 파이팅,이 과목 맞다 수 있다 공부 습관 가지 있다 넌 과탑 교수 님 수업 필기 꼼꼼하다 챙기다 고 교수 님 대충 시험 낼 겁니다 하다 시그널 있다 그 부분 자다 정리 하다 되다 수업 열의 있다 자다 하다 아래 강의 평 말 딕션 훌륭하다 자다 들리다 점검 문제 퀴즈 형태 보시 그날 배우다 것 점검 문제 풀 하다 때문 정신 바짝 차리다 수업 집중 복습 철저하다 하다 함 비대 힘들다 이제 대면 들다 생각 하다 눈앞 ㅈㄴ 깜깜 하다 파이팅,2
운영체제,박태순,"수업력 월클, 딕션 월클(래퍼해도됨), 진짜 제대로 된 공부하는 느낌이 듭니다 C프로그래밍때도 이 교수님한테 배웠는데 참 좋은 교수님인 듯",수업 력 월 크다 딕션 월 크다 래퍼 하다 되다 진짜 제대로 되다 공부 하다 느낌 듭니 프로그래밍 때 이 교수 님 배우다 차다 좋다 교수 님 듯,5
